id,source,institution,title,region,employment,recruitmentType,regionRestriction,start,deadline,status,track,fit,limitation,verified,quality,qualification,process,interview,certificates,url
"CE-116","Cleaneye Job+","경상북도안동의료원","계약직 간호사(도청 의무실) 채용공고","경상북도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-117","Cleaneye Job+","경상북도안동의료원","계약직 간호사(공공보건부) 채용공고","경상북도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-118","Cleaneye Job+","경남로봇랜드재단","2026년 경남로봇랜드재단 계약직 채용 재공고","경상남도","일반계약직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기타 채용","검토","제한 문구 미탐지","포털 목록 확인","포털 중복 3건","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-119","Cleaneye Job+","대한민국동작주식회사","2026년 제7차 정규직 및 현장직 기간제근로자 채용 재공고","서울특별시","기간제","신입+경력","서울특별시 동작구","2026-09-04","2026-09-28","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-120","Cleaneye Job+","관악구시설관리공단","2026년 제4회 관악구시설관리공단 공무직 공개경쟁채용 공고","서울특별시","무기계약직","신입","명시 없음(원문 확인)","2026-09-04","2026-09-13","모집중","무기계약·공무직","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-121","Cleaneye Job+","관악구시설관리공단","2026년 제4회 관악구시설관리공단 임시직(고령친화직) 공개제한경쟁채용 공고","서울특별시","기간제","신입","명시 없음(원문 확인)","2026-09-04","2026-09-13","모집중","제한경쟁·조건부","조건 충족자만","제한경쟁","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-122","Cleaneye Job+","울진군의료원","울진군의료원 의사채용 공고(산부인과)","경상북도","전문계약직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-12-31","모집중","기타 채용","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-123","Cleaneye Job+","창원시설공단","진해해양공원 기간제 근로자 공개경쟁 채용 공고","경상남도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-10","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-124","Cleaneye Job+","서산시복지재단","(재)서산시복지재단 직원 공개경쟁 모집 공고","충청남도","일반계약직","경력","명시 없음(원문 확인)","2026-09-04","2026-09-10","모집중","기타 채용","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-125","Cleaneye Job+","부산환경공단","부산환경공단 하수자원사업소 기간제근로자(경비종사원) 채용 재공고","부산광역시","기간제","신입","부산광역시","2026-09-04","2026-09-11","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-126","Cleaneye Job+","관악구시설관리공단","2026년 제4회 관악구시설관리공단 일반직 공개경쟁채용 공고","서울특별시","일반정규직","신입","명시 없음(원문 확인)","2026-09-04","2026-09-13","모집중","신입·정규직","우선검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-127","Cleaneye Job+","인천시설공단","2026년 청소년수련관 스포츠센터 생활체육 프로그램 강사 채용 공고(제2026-23호)","인천광역시","기간제","신입","명시 없음(원문 확인)","2026-09-04","2026-09-11","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-128","Cleaneye Job+","경기도의료원","경기도의료원 수원병원 간호사(정규직)채용 공고","경기도","일반정규직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-129","Cleaneye Job+","서초문화재단","2026-07차 서초문화재단 직원 채용 공고","서울특별시","기간제","신입","명시 없음(원문 확인)","2026-09-04","2026-09-15","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-130","Cleaneye Job+","김해인재양성재단","재단법인 김해인재양성재단 대표이사 모집 공고","경상남도","전문계약직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기타 채용","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-131","Cleaneye Job+","김해문화관광재단","(재)김해문화관광재단 김해시립김영원미술관 기간제 노동자(체험 프로그램 보조) 채용 공고","경상남도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-13","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-132","Cleaneye Job+","울진군의료원","울진군의료원 직원채용 공고(임상병리사 간호조무사, 진료보조, 사회복지사)","경상북도","일반정규직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","정규직(세부 확인)","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-133","Cleaneye Job+","관악구시설관리공단","2026년 제4회 관악구시설관리공단 기술직 제한경쟁채용 공고","서울특별시","일반정규직","신입","명시 없음(원문 확인)","2026-09-04","2026-09-13","모집중","제한경쟁·조건부","조건 충족자만","제한경쟁","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-134","Cleaneye Job+","재단법인 포천문화관광재단","(재)포천문화관광재단 2026년 제5회 직원 공개채용","경기도","기간제","신입","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-135","Cleaneye Job+","관악구시설관리공단","2026년 제4회 관악구시설관리공단 일반직 제한경쟁채용 공고","서울특별시","일반정규직","신입","명시 없음(원문 확인)","2026-09-04","2026-09-13","모집중","제한경쟁·조건부","조건 충족자만","제한경쟁","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-136","Cleaneye Job+","관악구시설관리공단","2026년 제4회 관악구시설관리공단 임시직 제한경쟁채용 공고","서울특별시","기간제","신입","명시 없음(원문 확인)","2026-09-04","2026-09-13","모집중","제한경쟁·조건부","조건 충족자만","제한경쟁","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-137","Cleaneye Job+","재단법인 부천산업진흥원","부천산업진흥원 계약직원 채용 모집 공고","경기도","기간제","경력","명시 없음(원문 확인)","2026-09-04","2026-09-10","모집중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-138","Cleaneye Job+","경남로봇랜드재단","2026년 경남로봇랜드재단 계약직 채용 공고(보훈)","경상남도","일반계약직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","제한경쟁·조건부","조건 충족자만","보훈 관련 제한경쟁","포털 목록 확인","포털 중복 2건","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-139","Cleaneye Job+","경남로봇랜드재단","2026년 경남로봇랜드재단 계약직 채용 공고","경상남도","일반계약직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기타 채용","검토","제한 문구 미탐지","포털 목록 확인","포털 중복 2건","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-140","Cleaneye Job+","경남로봇랜드재단","2026년 경남로봇랜드재단 계약직 채용 공고","경상남도","일반계약직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기타 채용","검토","제한 문구 미탐지","포털 목록 확인","포털 중복 2건","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-141","Cleaneye Job+","재단법인 양천문화재단","2026년 제5차 (재)양천문화재단 직원 채용(~9/14)","서울특별시","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","포털 중복 4건","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-142","Cleaneye Job+","재단법인 양천문화재단","2025년 제5차 (재)양천문화재단 직원 채용(~9/14)","서울특별시","일반정규직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","정규직(세부 확인)","검토","제한 문구 미탐지","포털 목록 확인","포털 중복 3건","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-143","Cleaneye Job+","재단법인 양천문화재단","2026년 제5차 (재)양천문화재단 직원 채용(~9/14)","서울특별시","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","포털 중복 4건","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-144","Cleaneye Job+","전북특별자치도 군산의료원","군산의료원 주차관리원(단시간) 장애인 제한 채용 공고","전북특별자치도","일반정규직","신입","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","제한경쟁·조건부","조건 충족자만","장애 관련 제한경쟁","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-145","Cleaneye Job+","전북특별자치도 군산의료원","군산의료원 진료협력센터(의뢰·회송) 전담간호사(계약직) 채용 공고","전북특별자치도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-146","Cleaneye Job+","재단법인 양천문화재단","2026년 제5차 (재)양천문화재단 직원 채용(~9/14)","서울특별시","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","포털 중복 4건","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-147","Cleaneye Job+","재단법인 양천문화재단","2025년 제5차 (재)양천문화재단 직원 채용(~9/14)","서울특별시","기간제","경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","포털 중복 3건","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-148","Cleaneye Job+","강원특별자치도원주의료원","원주의료원 신규직원(기간제근로자_사무보조원) 채용공고","강원특별자치도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-149","Cleaneye Job+","강원연구원","강원연구원 제7차 프로젝트 계약직 연구원 공개채용 공고","강원특별자치도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-150","Cleaneye Job+","고양도시관리공사","고양바이오매스에너지시설 기간제 근로자 채용 공고","경기도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-11","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-151","Cleaneye Job+","재단법인 부산연구원","제63회 (재)부산연구원 직원(연구직) 채용 공고","부산광역시","일반정규직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-10","모집중","정규직(세부 확인)","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-152","Cleaneye Job+","경기도의료원","경기도의료원 파주병원 가정의학과 의사(계약직) 초빙 공고","경기도","전문계약직","신입","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기타 채용","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-153","Cleaneye Job+","경남로봇랜드재단","2026년 경남로봇랜드재단 계약직 채용 재공고","경상남도","일반계약직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기타 채용","검토","제한 문구 미탐지","포털 목록 확인","포털 중복 3건","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-154","Cleaneye Job+","경남로봇랜드재단","2026년 경남로봇랜드재단 계약직 채용 재공고","경상남도","일반계약직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기타 채용","검토","제한 문구 미탐지","포털 목록 확인","포털 중복 3건","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-155","Cleaneye Job+","부천아트센터","2026년 제4차 부천아트센터 계약직 근로자 채용 공고","경기도","기간제","신입","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-156","Cleaneye Job+","충청북도 충주의료원","충주의료원 육아휴직 대체자 [보건직(물리치료사), 행정직] 채용 공고","충청북도","일반계약직","신입+경력","충청북도","2026-09-04","2026-09-14","모집중","기타 채용","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-157","Cleaneye Job+","강원특별자치도원주의료원","원주의료원 신규직원[의무직_비뇨의학과, 신장내과, 심장내과] 채용공고","강원특별자치도","일반정규직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-29","모집중","신입·정규직","우선검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-158","Cleaneye Job+","경상북도안동의료원","경북권 공공어린이재활의료센터 직원 채용 재공고(행정, 작업치료사)","경상북도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-159","Cleaneye Job+","강원특별자치도원주의료원","원주의료원 신규직원(공무직_조리원) 채용공고","강원특별자치도","일반정규직","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","신입·정규직","우선검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-160","Cleaneye Job+","강원연구원","강원연구원 제5차 장기 연구지원 연구원 공개채용 공고","강원특별자치도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-161","Cleaneye Job+","재단법인 양천문화재단","2025년 제5차 (재)양천문화재단 직원 채용(~9/14)","서울특별시","일반정규직","경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","정규직(세부 확인)","세부조건 확인","제한 문구 미탐지","포털 목록 확인","포털 중복 3건","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-162","Cleaneye Job+","강원연구원","강원연구원 제6차 프로젝트 계약직 연구원 공개채용 재공고","강원특별자치도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-04","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-163","Cleaneye Job+","대구농수산물유통관리공사","2026년 대구농수산물유통관리공사 청년 체험형 인턴 채용공고(~`26.9.14.)","대구광역시","인턴","신입+경력","대구광역시","2026-09-04","2026-09-14","모집중","체험형·청년인턴","우선검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-164","Cleaneye Job+","강릉관광개발공사","★ 2026년 제4회 일반직 전환형 계약직 경력·공개경쟁 블라인드 채용 재공고 ★","강원특별자치도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-13","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-165","Cleaneye Job+","김해문화관광재단","(재)김해문화관광재단 문화도시팀 기간제노동자(명월, 웰컴) 채용 공고","경상남도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-13","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-166","Cleaneye Job+","대전광역시시설관리공단","대전추모공원 일용직근로자 채용 공고","대전광역시","기간제","신입","대전광역시","2026-09-03","2026-09-11","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-167","Cleaneye Job+","성북문화재단","(제26-25호)성북문화재단 정규직 채용 공고(8급-사서-전산사서)","서울특별시","일반정규직","신입","명시 없음(원문 확인)","2026-09-03","2026-09-09","모집중","정규직(세부 확인)","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-168","Cleaneye Job+","성북문화재단","(제26-26호)성북문화재단 정규직 채용 공고(8급-문화기획)","서울특별시","일반정규직","신입","명시 없음(원문 확인)","2026-09-03","2026-09-09","모집중","정규직(세부 확인)","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-169","Cleaneye Job+","재단법인 해남문화관광재단","해남문화관광재단 2026년 제6차 기간제근로자 채용 공고","전남광주통합특별시","기간제","경력","명시 없음(원문 확인)","2026-09-03","2026-09-10","모집중","기간제·비정규","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-170","Cleaneye Job+","한국국학진흥원","한국국학진흥원 10월 계약직원 채용 재공고(26.10.1.임용예정)","경상북도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-171","Cleaneye Job+","대전광역시시설관리공단","무지개복지공장 기간제근로자(환경관리) 공개경쟁채용 공고","대전광역시","기간제","신입","명시 없음(원문 확인)","2026-09-03","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-172","Cleaneye Job+","재단법인 구미문화재단","(재)구미문화재단 2026년 육아휴직 대체인력 기간제 근로자 채용 공고","경상북도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-173","Cleaneye Job+","구미전자정보기술원","구미전자정보기술원 구미과학관 직원채용공고(2026-250호)","경상북도","기간제","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-14","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-174","Cleaneye Job+","구미도시공사","2026년 구미도시공사 「청년 체험형 인턴」공개경쟁채용 공고","경상북도","인턴","신입","경상북도 구미","2026-09-03","2026-09-09","모집중","체험형·청년인턴","우선검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-175","Cleaneye Job+","전북특별자치도 남원의료원","전북특별자치도 남원의료원 간호사(2027년 졸업예정자) 채용시험 공고","전북특별자치도","일반정규직","신입","명시 없음(원문 확인)","2026-09-03","2026-09-23","모집중","경력·전문직","경력·전문 우선","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-176","Cleaneye Job+","재단법인 성북복지재단","재단법인 성북복지재단 직원 채용 공고(기간제)","서울특별시","기간제","신입+경력","명시 없음(원문 확인)","2026-09-03","2026-09-13","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-177","Cleaneye Job+","고양문화재단","(재)고양문화재단 비상임 이사 공개 모집 공고","경기도","비상임","경력","명시 없음(원문 확인)","2026-09-03","2026-09-17","모집중","기타 채용","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-178","Cleaneye Job+","고양문화재단","(재)고양문화재단 대표이사 채용 공고","경기도","전문계약직","경력","명시 없음(원문 확인)","2026-09-03","2026-09-17","모집중","기타 채용","세부조건 확인","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
"CE-179","Cleaneye Job+","창원레포츠파크","2026년 창원레포츠파크 제5회 기간제근로자 공개채용 공고","경상남도","기간제","신입","경상남도 창원시","2026-09-03","2026-09-13","모집중","기간제·비정규","검토","제한 문구 미탐지","포털 목록 확인","정상","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","기관 공고 원문 확인","https://job.cleaneye.go.kr/user/ypRecruitment.do"
